zip,year,PC1,PC2,PC3,PC4,PC5
90052,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90053,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90054,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90055,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90056,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90057,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90058,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90059,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90060,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90061,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90062,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90063,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90064,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90065,2023,1.2521516375265391,-0.5706623342538062,0.26183595969851237,-0.49313067534407473,0.45038363838273093
90066,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90067,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90068,2023,0.8229485125218774,2.415091312798719,1.924957913985146,-0.45480000576486485,0.5161668985733154
90069,2023,1.2521516375265391,-0.5706623342538062,0.26183595969851237,-0.49313067534407473,0.45038363838273093
90070,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90071,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90072,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90073,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90074,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90075,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90076,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90077,2023,1.2521516375265391,-0.5706623342538062,0.26183595969851237,-0.49313067534407473,0.45038363838273093
90078,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90079,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90080,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90081,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90082,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90083,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90084,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90086,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90087,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90088,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90089,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90090,2023,1.2521516375265391,-0.5706623342538062,0.26183595969851237,-0.49313067534407473,0.45038363838273093
90091,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90093,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90094,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90095,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90096,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90099,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90134,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90189,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90201,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90202,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90209,2023,1.2521516375265391,-0.5706623342538062,0.26183595969851237,-0.49313067534407473,0.45038363838273093
90210,2023,1.2521516375265391,-0.5706623342538062,0.26183595969851237,-0.49313067534407473,0.45038363838273093
90211,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90212,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90213,2023,1.2521516375265391,-0.5706623342538062,0.26183595969851237,-0.49313067534407473,0.45038363838273093
90220,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90221,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90222,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90223,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90224,2023,1.1897840731564369,-0.93973649354881,0.8580464424945994,0.05757542020197942,0.7725559746620213
90230,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90231,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90232,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90233,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90239,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90240,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90241,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90242,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90245,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90247,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90248,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90249,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90250,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90251,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90254,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90255,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90260,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90261,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90262,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90263,2023,-0.33848931752762906,-1.1173133909060204,0.7379272499392441,1.7286375111751544,-0.6293322567108977
90264,2023,-0.33848931752762906,-1.1173133909060204,0.7379272499392441,1.7286375111751544,-0.6293322567108977
90265,2023,-0.559888083062038,4.464474224522519,4.624588828906982,1.0870222930745543,1.3539550572708203
90266,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90267,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90270,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90272,2023,-0.17184050115503754,2.227309426697054,3.2716036845837726,0.7714016395925952,1.0783205606103863
90274,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90275,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90277,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90278,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90280,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90290,2023,0.8308295137336331,1.782723014697402,1.4488963807686648,-0.4399011134909422,0.5690239552625501
90291,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90292,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90293,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90294,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90295,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90296,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90301,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90302,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90303,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90304,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90305,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90306,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90307,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90308,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90309,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90310,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90311,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90312,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90401,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90402,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90403,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90404,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90405,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90406,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90407,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90408,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90409,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90410,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90411,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90501,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90502,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90503,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90504,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90505,2023,0.592120537402132,-1.3681341446691717,1.4324273708435373,0.8817260985875872,0.8404704810029521
90506,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90507,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90508,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90509,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90510,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90601,2023,0.5775778168649351,2.746168985559864,2.894828087706227,0.05309593559335433,0.933594993592623
90602,2023,0.8553469782662803,1.0665142021594827,1.97514371623961,-0.02091179677613949,0.796813012291397
90603,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90604,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90605,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90606,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90607,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90608,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90609,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90610,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90620,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90621,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90622,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90623,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90624,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90630,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90631,2023,0.8045339810647183,1.2144130680398715,1.960337007341218,0.028826354834978623,0.9057407684029857
90632,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90633,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90637,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90638,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90639,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90640,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90650,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90651,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90652,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90660,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90661,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90662,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90670,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90671,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90680,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90701,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90702,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90703,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90704,2023,-0.5948703860672018,1.7262234997960888,2.685936723898765,0.6233610726512165,0.4560098790430246
90706,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90707,2023,1.1897840731564369,-0.93973649354881,0.8580464424945994,0.05757542020197942,0.7725559746620213
90710,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90711,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90712,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90713,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90714,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90715,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90716,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90717,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90720,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90721,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90723,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90731,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90732,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90733,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90734,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90740,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90742,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90743,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90744,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90745,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90746,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90747,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90748,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90749,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90755,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90801,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90802,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90803,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90804,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90805,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90806,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90807,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90808,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90809,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90810,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90813,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90814,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90815,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90822,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90831,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90832,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90833,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90834,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90835,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90840,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90842,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90844,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90846,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90847,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90848,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90853,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90895,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
90899,2023,1.189784073156437,-0.93973649354881,0.8580464424945995,0.05757542020197942,0.7725559746620212
91001,2023,1.2521516375265391,-0.5706623342538062,0.26183595969851237,-0.49313067534407473,0.45038363838273093
91003,2023,1.2521516375265391,-0.5706623342538062,0.26183595969851237,-0.49313067534407473,0.45038363838273093
91006,2023,1.2521516375265391,-0.5706623342538062,0.26183595969851237,-0.49313067534407473,0.45038363838273093
